webpage,rating,tweet,uid
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae3ceb00323226c648d396","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae250e00323226c5deb5ba","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae217100323226c5d3b027","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",1,"52ae290900323226c5f2dc31","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52adf84f00323226c4f34036","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae350900323226c628f3d3","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae212c00323226c5d1b86d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",1,"52ae290400323226c5f2c4d5","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",1,"52ae292400323226c5f34905","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52adf63c00323226c4e7a1b9","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52adf91700323226c4f883b4","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52adedb100323226c4bcaabd","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/09/30/us-asia-storm-idUSBRE98T05L20130930?feedType=RSS&feedName=topNews",-1,"52ae26eb00323226c5e955b7","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ade29a00323226c47fc96a","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52adfab400323226c50290f2","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ade9ee00323226c4a6310d","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ae693000323226c739d09b","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52adfd8b00323226c5109291","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ae512d00323226c6b88a78","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52ae0bd600323226c5594240","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52adecb200323226c4b6f725","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52adec8300323226c4b5a814","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52add1c300323226c41f0019","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ae134600323226c584cd40","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52addf9100323226c46cdab3","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52ade09f00323226c473b515","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52ade51500323226c48dacca","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52ae0fb400323226c56e0c46","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ae430600323226c66b94eb","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52ae00d600323226c521898f","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",-1,"52adbd1f00323226c3d7ab45","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52adf88800323226c4f4b687","90abd636bf324852a5ce7c4beb0d23f5"
"http://news.yahoo.com/syrians-bracing-possible-us-strike-224237022--politics.html?.tsrc=attmp",1,"52ade47100323226c48a26a3","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae05d700323226c53a849f","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1ab400323226c5aebcb2","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae331100323226c61f1929","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ade1e500323226c47b5d28","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1eff00323226c5c5bcd8","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1bdf00323226c5b5afb5","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52add1c300323226c41f0019","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1bf600323226c5b62573","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1f4200323226c5c7044f","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae024500323226c5292fa7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ade76300323226c498e580","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52add46100323226c42d2719","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae12c100323226c58101fd","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae441c00323226c6725909","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52adfd3600323226c50eee2d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae0be500323226c559937c","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52adff5300323226c5198e77","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae13d000323226c58851da","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52add24d00323226c422c0a5","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae0c7700323226c55c5539","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae214300323226c5d26fb3","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae263a00323226c5e54a6e","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae433f00323226c66d22d9","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52add57400323226c432983c","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfca300323226c50c3b05","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52adfc6500323226c50a9d61","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5cb600323226c6f634f6","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",1,"52ae0bbd00323226c558bccf","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae4d6900323226c6a1a664","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae2be200323226c5ff8193","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bdb00323226c6f12996","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae409500323226c65c25db","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52adc6a200323226c4077f12","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae516200323226c6b9f4e7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cc900323226c5baef0e","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae155000323226c58e82de","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae5bea00323226c6f17303","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae41d300323226c663ee54","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/education-24657686",-1,"52ae1cae00323226c5ba3230","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52adf8c700323226c4f668f7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae05d700323226c53a849f","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae116900323226c578a365","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae130c00323226c58320c6","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae4b9600323226c6967262","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae14e900323226c58cdf59","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae5f5c00323226c706713b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52adfbe800323226c507cba7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae118700323226c5796b24","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae371800323226c631051f","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae029700323226c52b13c4","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52adea7200323226c4a93716","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae293200323226c5f37e54","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52ade4dc00323226c48c73ee","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae14b900323226c58c489a","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52adf80700323226c4f158cc","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52adf7f300323226c4f0df1e","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52add33000323226c427d9ac","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",-1,"52add8df00323226c44621bc","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.bbc.co.uk/news/world-middle-east-24154483?utm_source=dlvr.it&utm_medium=twitter",1,"52ae0b1f00323226c554e722","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ae0d4200323226c56039e6","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ae0d7300323226c561172b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52adc79400323226c40d438b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52adea5f00323226c4a8c102","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ade0d300323226c474f04d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52ae04a600323226c536200b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52adf76d00323226c4ee069d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ade89000323226c49e420b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ae12a200323226c58016b5","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ade4fc00323226c48d22ff","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52addd5e00323226c4605007","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52aded8d00323226c4bbdb26","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52adf0be00323226c4ce51f3","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52adea2e00323226c4a78835","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ade91c00323226c4a1b6ea","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52ae083e00323226c545ee1c","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52ae0d8200323226c5616498","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",1,"52ade2d200323226c4813132","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52ae39e800323226c63bd78c","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.reuters.com/article/2013/08/31/us-syria-crisis-un-idUSBRE97U0AD20130831",-1,"52adedbf00323226c4bcfbf1","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adec2800323226c4b34841","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf17300323226c4d1f3c9","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf1b800323226c4d36e31","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52adf87800323226c4f44dd1","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adedac00323226c4bc91f7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52adc84900323226c41160ce","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae04c500323226c536de7e","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ae040700323226c53218c3","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52add8f100323226c446a12e","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ade73100323226c49830ef","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ae026a00323226c529fe07","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52adefc500323226c4c8db89","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf85500323226c4f36580","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ade48b00323226c48abcfc","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ade97a00323226c4a3c39f","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52adff3f00323226c51921f8","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae096600323226c54cccf8","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ae171e00323226c59a5334","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adee7900323226c4c1718d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adeb8500323226c4af9f9d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae5f5600323226c7064eb7","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae072700323226c53f68e1","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae1f6b00323226c5c7b044","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade3ef00323226c48741e4","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade55400323226c48efa94","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae63fc00323226c71e73fa","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ade8e800323226c4a07ae5","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52adb96600323226c3c2cec2","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae5a6d00323226c6e8f79b","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade10d00323226c47649cd","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade12e00323226c477198c","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade8e300323226c4a05947","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ade4ec00323226c48cd054","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade02400323226c470977a","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae06a700323226c53c46e8","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52adfca300323226c50c3b05","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae3da200323226c64bdbc0","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae063500323226c53b14d8","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52adeb5200323226c4aea30a","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae0d3900323226c5600daf","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ade4b300323226c48b9a2d","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adc0b500323226c3e94097","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adc8be00323226c4148425","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae5ce800323226c6f76fca","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adf3f000323226c4e093c1","90abd636bf324852a5ce7c4beb0d23f5"
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae1dd800323226c5c11a21","90abd636bf324852a5ce7c4beb0d23f5"
