webpage,rating,tweet,uid,scores.lda_cossim,scores.language_model,tweet_length,chars,isverified,followers_count,statuses_count,listed_count,friends_count,times.absolute_time_difference,times.relative_time_difference,times.binary_decision,times.capped_time_after,contains_url,url_count,hashtag_count
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52adff3f00323226c51921f8","90abd636bf324852a5ce7c4beb0d23f5",0.9927771372694859,-9999999.0,12.0,136.0,false,0.0,34.0,0.0,10.0,1042490000.0,1042490000.0,1.0,1042490000.0,false,2.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae096600323226c54cccf8","90abd636bf324852a5ce7c4beb0d23f5",0.7597227530757157,-9999999.0,11.0,107.0,false,122.0,665.0,0.0,484.0,1458126000.0,1458126000.0,1.0,1458126000.0,false,1.0,3.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ae171e00323226c59a5334","90abd636bf324852a5ce7c4beb0d23f5",0.02791759311491717,-9999999.0,11.0,118.0,false,1058.0,36604.0,46.0,521.0,2226264000.0,2226264000.0,1.0,2226264000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adee7900323226c4c1718d","90abd636bf324852a5ce7c4beb0d23f5",0.9785442184816523,-9999999.0,11.0,126.0,false,1158.0,20263.0,16.0,1563.0,334473000.0,334473000.0,1.0,334473000.0,false,1.0,5.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adeb8500323226c4af9f9d","90abd636bf324852a5ce7c4beb0d23f5",0.9835714175884412,-9999999.0,11.0,140.0,false,300.0,7474.0,1.0,574.0,195810000.0,195810000.0,1.0,195810000.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae5f5600323226c7064eb7","90abd636bf324852a5ce7c4beb0d23f5",0.06274963485148664,-9999999.0,13.0,140.0,false,1.0,197.0,1.0,11.0,4838112000.0,4838112000.0,1.0,4838112000.0,false,2.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae072700323226c53f68e1","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,9.0,106.0,false,4021.0,3418.0,89.0,4024.0,1171117000.0,1171117000.0,1.0,1171117000.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae1f6b00323226c5c7b044","90abd636bf324852a5ce7c4beb0d23f5",0.8509284526487207,-9999999.0,10.0,142.0,false,606.0,67571.0,22.0,45.0,2463297000.0,2463297000.0,1.0,2463297000.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade3ef00323226c48741e4","90abd636bf324852a5ce7c4beb0d23f5",0.02666043244358619,-9999999.0,12.0,138.0,false,1695.0,220303.0,71.0,5.0,319105000.0,-319105000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade55400323226c48efa94","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,12.0,136.0,false,498.0,27729.0,10.0,52.0,255996000.0,-255996000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae63fc00323226c71e73fa","90abd636bf324852a5ce7c4beb0d23f5",0.2124999420528635,-9999999.0,14.0,136.0,false,85.0,5364.0,4.0,60.0,5010685000.0,5010685000.0,1.0,5010685000.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ade8e800323226c4a07ae5","90abd636bf324852a5ce7c4beb0d23f5",0.8149764622232022,-9999999.0,12.0,136.0,false,1016.0,83367.0,10.0,670.0,109785000.0,-109785000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52adb96600323226c3c2cec2","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,15.0,136.0,false,6061.0,171748.0,228.0,518.0,2338201000.0,-2338201000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae5a6d00323226c6e8f79b","90abd636bf324852a5ce7c4beb0d23f5",0.2147825387859162,-9999999.0,10.0,98.0,false,1025.0,213146.0,67.0,1037.0,4629037000.0,4629037000.0,1.0,4629037000.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade10d00323226c47649cd","90abd636bf324852a5ce7c4beb0d23f5",0.3135026750560428,-9999999.0,17.0,138.0,false,310.0,6494.0,5.0,405.0,458228000.0,-458228000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade12e00323226c477198c","90abd636bf324852a5ce7c4beb0d23f5",0.3269306551309166,-9999999.0,14.0,136.0,false,1032.0,9461.0,34.0,931.0,452367000.0,-452367000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade8e300323226c4a05947","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,15.0,136.0,false,326.0,9662.0,8.0,203.0,110693000.0,-110693000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ade4ec00323226c48cd054","90abd636bf324852a5ce7c4beb0d23f5",0.8148437135259273,-9999999.0,15.0,136.0,false,956.0,609.0,1.0,1040.0,275039000.0,-275039000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ade02400323226c470977a","90abd636bf324852a5ce7c4beb0d23f5",0.8239695976417082,-9999999.0,15.0,136.0,false,85.0,5364.0,4.0,60.0,502808000.0,-502808000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae06a700323226c53c46e8","90abd636bf324852a5ce7c4beb0d23f5",0.2655673285671884,-9999999.0,10.0,131.0,false,7.0,566.0,1.0,35.0,1147467000.0,1147467000.0,1.0,1147467000.0,false,2.0,3.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52adfca300323226c50c3b05","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,136.0,false,867.0,22501.0,25.0,2001.0,750180000.0,750180000.0,1.0,750180000.0,false,1.0,3.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae3da200323226c64bdbc0","90abd636bf324852a5ce7c4beb0d23f5",0.2158930072346419,-9999999.0,11.0,144.0,false,3704.0,11132.0,140.0,3916.0,3458033000.0,3458033000.0,1.0,3458033000.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",-1,"52ae063500323226c53b14d8","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,11.0,120.0,false,4726.0,10006.0,9.0,4752.0,1136792000.0,1136792000.0,1.0,1136792000.0,false,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52adeb5200323226c4aea30a","90abd636bf324852a5ce7c4beb0d23f5",0.8176670976633954,-9999999.0,12.0,136.0,false,1829.0,20469.0,73.0,1910.0,0.0,0.0,1.0,0.0,true,1.0,1.0
"http://www.theguardian.com/commentisfree/2013/aug/28/martin-luther-king-poverty-message",1,"52ae0d3900323226c5600daf","90abd636bf324852a5ce7c4beb0d23f5",0.2121963237608301,-9999999.0,10.0,122.0,false,14.0,553.0,0.0,61.0,1606314000.0,1606314000.0,1.0,1606314000.0,false,2.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ade4b300323226c48b9a2d","90abd636bf324852a5ce7c4beb0d23f5",0.9924893121513187,-9999999.0,13.0,121.0,false,255.0,12060.0,9.0,79.0,5193954000.0,-5193954000.0,-1.0,0.0,false,1.0,7.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adc0b500323226c3e94097","90abd636bf324852a5ce7c4beb0d23f5",0.9618813415861808,-9999999.0,10.0,101.0,false,1554.0,16361.0,24.0,2001.0,6587069000.0,-6587069000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adc8be00323226c4148425","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,15.0,137.0,false,132.0,4712.0,6.0,159.0,6144403000.0,-6144403000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae5ce800323226c6f76fca","90abd636bf324852a5ce7c4beb0d23f5",0.9924886220701842,-9999999.0,14.0,136.0,false,1247.0,127602.0,74.0,1153.0,177935000.0,-177935000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adf3f000323226c4e093c1","90abd636bf324852a5ce7c4beb0d23f5",0.9462995918710898,-9999999.0,12.0,123.0,false,519.0,210540.0,94.0,0.0,4503863000.0,-4503863000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae1dd800323226c5c11a21","90abd636bf324852a5ce7c4beb0d23f5",0.9756312115548171,-9999999.0,11.0,135.0,false,269.0,18824.0,2.0,214.0,2496459000.0,-2496459000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52addcb400323226c45c5e13","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,14.0,136.0,false,1379.0,124784.0,18.0,1944.0,5568510000.0,-5568510000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adf11e00323226c4d04b9a","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,10.0,125.0,false,804.0,14068.0,7.0,650.0,4641262000.0,-4641262000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52add06900323226c416b36b","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,9.0,93.0,true,8759.0,22037.0,474.0,386.0,6128211000.0,-6128211000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae62f100323226c7192876","90abd636bf324852a5ce7c4beb0d23f5",0.9756312115548171,-9999999.0,10.0,102.0,false,9202.0,22470.0,534.0,2006.0,64456000.0,64456000.0,1.0,64456000.0,true,1.0,1.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52ade83b00323226c49c2b3f","90abd636bf324852a5ce7c4beb0d23f5",0.03293255723021549,-9999999.0,13.0,136.0,false,1379.0,124784.0,18.0,1944.0,5052565000.0,-5052565000.0,-1.0,0.0,false,1.0,4.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52aded5700323226c4bac8cf","90abd636bf324852a5ce7c4beb0d23f5",0.9756312115548171,-9999999.0,7.0,88.0,false,753.0,14549.0,19.0,896.0,4813827000.0,-4813827000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52ae558000323226c6cf30fe","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,115.0,false,881.0,111354.0,19.0,0.0,485781000.0,-485781000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae5d0900323226c6f8325a","90abd636bf324852a5ce7c4beb0d23f5",0.9924216152395521,-9999999.0,10.0,102.0,false,6193.0,18543.0,85.0,6794.0,172826000.0,-172826000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52adef7900323226c4c732fc","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,136.0,false,15.0,2523.0,0.0,48.0,4715985000.0,-4715985000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52ae157600323226c58f788a","90abd636bf324852a5ce7c4beb0d23f5",0.9924859534794297,-9999999.0,13.0,138.0,false,42.0,15468.0,6.0,15.0,2952618000.0,-2952618000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae5c7b00323226c6f4c483","90abd636bf324852a5ce7c4beb0d23f5",0.9924611283630528,-9999999.0,10.0,108.0,false,320.0,793.0,12.0,379.0,195808000.0,-195808000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52ae14fb00323226c58d4799","90abd636bf324852a5ce7c4beb0d23f5",0.3757603469872387,-9999999.0,12.0,138.0,false,581.0,23883.0,14.0,244.0,2968597000.0,-2968597000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",-1,"52ae4b4700323226c6948aa3","90abd636bf324852a5ce7c4beb0d23f5",0.9756312115548171,-9999999.0,11.0,107.0,false,52.0,350.0,1.0,51.0,907616000.0,-907616000.0,-1.0,0.0,false,1.0,1.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52add31d00323226c4275f8a","90abd636bf324852a5ce7c4beb0d23f5",0.9756312115548171,-9999999.0,11.0,136.0,false,1379.0,124784.0,18.0,1944.0,5995323000.0,-5995323000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52adfa3800323226c4ff7f1c","90abd636bf324852a5ce7c4beb0d23f5",0.4711695680637605,-9999999.0,8.0,135.0,false,9934.0,15722.0,403.0,1259.0,106476000.0,106476000.0,1.0,106476000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ade1ab00323226c479fdf5","90abd636bf324852a5ce7c4beb0d23f5",0.167629739967069,-9999999.0,15.0,136.0,false,1065.0,31237.0,36.0,1999.0,977509000.0,-977509000.0,-1.0,0.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ade5df00323226c491406d","90abd636bf324852a5ce7c4beb0d23f5",0.7162953197676947,-9999999.0,14.0,136.0,false,211.0,36837.0,23.0,85.0,780856000.0,-780856000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae660700323226c7298ee7","90abd636bf324852a5ce7c4beb0d23f5",0.6431469835270285,-9999999.0,14.0,138.0,false,112.0,5972.0,3.0,159.0,4546171000.0,4546171000.0,1.0,4546171000.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae4b7a00323226c695ba53","90abd636bf324852a5ce7c4beb0d23f5",0.5478183844851714,-9999999.0,11.0,136.0,false,391.0,2084.0,22.0,1386.0,3462323000.0,3462323000.0,1.0,3462323000.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",1,"52adf93d00323226c4f9574b","90abd636bf324852a5ce7c4beb0d23f5",0.4991926675168801,-9999999.0,16.0,136.0,false,58.0,1246.0,0.0,139.0,57624000.0,57624000.0,1.0,57624000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",1,"52adf8bb00323226c4f61500","90abd636bf324852a5ce7c4beb0d23f5",0.4216772609419515,-9999999.0,11.0,116.0,false,445.0,13308.0,9.0,238.0,33278000.0,33278000.0,1.0,33278000.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",1,"52adf81700323226c4f1bb38","90abd636bf324852a5ce7c4beb0d23f5",0.474700256465744,-9999999.0,11.0,119.0,false,884.0,3554.0,18.0,1407.0,792000.0,792000.0,1.0,792000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52adf3bd00323226c4df55b5","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,127.0,false,1853.0,7601.0,108.0,332.0,152224000.0,-152224000.0,-1.0,0.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae12d400323226c5819554","90abd636bf324852a5ce7c4beb0d23f5",0.6348095924961165,-9999999.0,16.0,142.0,false,2503.0,13983.0,104.0,413.0,1309067000.0,1309067000.0,1.0,1309067000.0,false,1.0,4.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae153700323226c58dda47","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,14.0,127.0,false,13296.0,1517.0,220.0,13098.0,1397389000.0,1397389000.0,1.0,1397389000.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae31c400323226c616e09f","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,14.0,136.0,false,993.0,14579.0,5.0,1017.0,2513116000.0,2513116000.0,1.0,2513116000.0,false,1.0,5.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",1,"52adf86a00323226c4f3f1d4","90abd636bf324852a5ce7c4beb0d23f5",0.02585180117103072,-9999999.0,11.0,132.0,false,1082.0,28452.0,19.0,796.0,17070000.0,17070000.0,1.0,17070000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae42b400323226c669b310","90abd636bf324852a5ce7c4beb0d23f5",0.7517846709829005,-9999999.0,11.0,139.0,false,971.0,1509.0,105.0,46.0,3126731000.0,3126731000.0,1.0,3126731000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae4d7300323226c6a1eb02","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,140.0,false,2331.0,34578.0,2.0,2628.0,3552309000.0,3552309000.0,1.0,3552309000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae1b8f00323226c5b3c406","90abd636bf324852a5ce7c4beb0d23f5",0.7111097367372086,-9999999.0,15.0,136.0,false,901.0,24519.0,20.0,83.0,1767062000.0,1767062000.0,1.0,1767062000.0,false,1.0,2.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52add2c900323226c4257fa9","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,13.0,127.0,false,14863.0,97055.0,477.0,4000.0,1649327000.0,-1649327000.0,-1.0,0.0,false,1.0,4.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",1,"52adf87500323226c4f438e5","90abd636bf324852a5ce7c4beb0d23f5",0.4398765865565776,-9999999.0,7.0,74.0,false,42.0,342.0,0.0,156.0,19252000.0,19252000.0,1.0,19252000.0,false,1.0,1.0
"http://www.bbc.co.uk/news/science-environment-23947820#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa",-1,"52ae092f00323226c54bc280","90abd636bf324852a5ce7c4beb0d23f5",0.4822338782666064,-9999999.0,14.0,140.0,false,1247.0,127602.0,74.0,1153.0,716613000.0,716613000.0,1.0,716613000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade10800323226c4762879","90abd636bf324852a5ce7c4beb0d23f5",0.4419914271596186,-9999999.0,13.0,139.0,false,1942.0,2762.0,12.0,545.0,234196000.0,-234196000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade32000323226c482e007","90abd636bf324852a5ce7c4beb0d23f5",0.7594374176599465,-9999999.0,12.0,142.0,false,17040.0,23139.0,435.0,2531.0,132477000.0,-132477000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52adbd0900323226c3d7369f","90abd636bf324852a5ce7c4beb0d23f5",0.9278648799234623,-9999999.0,9.0,84.0,false,5609.0,77181.0,124.0,5706.0,1633533000.0,-1633533000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae44b400323226c67612f4","90abd636bf324852a5ce7c4beb0d23f5",0.9530137912536086,-9999999.0,12.0,136.0,false,212.0,29615.0,20.0,14.0,3987884000.0,3987884000.0,1.0,3987884000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade31d00323226c482cf44","90abd636bf324852a5ce7c4beb0d23f5",0.8222410806680498,-9999999.0,15.0,142.0,false,204.0,79.0,6.0,71.0,133061000.0,-133061000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ade96d00323226c4a37cb2","90abd636bf324852a5ce7c4beb0d23f5",0.9278648799234623,-9999999.0,8.0,102.0,false,115.0,1711.0,0.0,133.0,137852000.0,137852000.0,1.0,137852000.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae08c400323226c5492c90","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,10.0,136.0,false,755.0,37431.0,85.0,21.0,1470906000.0,1470906000.0,1.0,1470906000.0,false,2.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade0cf00323226c474dc29","90abd636bf324852a5ce7c4beb0d23f5",0.5465546496834994,-9999999.0,9.0,101.0,false,1303.0,1673.0,55.0,621.0,243877000.0,-243877000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae084200323226c546020a","90abd636bf324852a5ce7c4beb0d23f5",0.9278648799234623,-9999999.0,10.0,127.0,false,285.0,3079.0,6.0,98.0,1446373000.0,1446373000.0,1.0,1446373000.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ade2f600323226c4820614","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,10.0,136.0,false,346.0,100685.0,9.0,18.0,139425000.0,-139425000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52addd4600323226c45fb7fa","90abd636bf324852a5ce7c4beb0d23f5",0.9480475830982278,-9999999.0,11.0,118.0,false,21.0,166.0,0.0,83.0,409147000.0,-409147000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52addc9800323226c45bc088","90abd636bf324852a5ce7c4beb0d23f5",0.9470892486013487,-9999999.0,14.0,131.0,false,866.0,12257.0,22.0,626.0,439432000.0,-439432000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae3a0200323226c63c500c","90abd636bf324852a5ce7c4beb0d23f5",0.1248564292600018,-9999999.0,11.0,90.0,false,5306.0,76788.0,461.0,1904.0,3564055000.0,3564055000.0,1.0,3564055000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52add57b00323226c432bf28","90abd636bf324852a5ce7c4beb0d23f5",0.188275108532595,-9999999.0,11.0,136.0,false,5306.0,76788.0,461.0,1904.0,770611000.0,-770611000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52adf8e600323226c4f73b41","90abd636bf324852a5ce7c4beb0d23f5",0.9481324171578558,-9999999.0,11.0,136.0,false,16.0,3131.0,1.0,5.0,813775000.0,813775000.0,1.0,813775000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ade49000323226c48ad779","90abd636bf324852a5ce7c4beb0d23f5",0.9517651241500926,-9999999.0,11.0,106.0,false,273.0,2190.0,3.0,425.0,65501000.0,-65501000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ae0f7d00323226c56c777b","90abd636bf324852a5ce7c4beb0d23f5",0.9278648799234623,-9999999.0,11.0,112.0,false,53.0,1179.0,1.0,121.0,1924859000.0,1924859000.0,1.0,1924859000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ae2cc600323226c6036754","90abd636bf324852a5ce7c4beb0d23f5",0.9278648799234623,-9999999.0,10.0,102.0,false,63.0,9169.0,1.0,0.0,3139507000.0,3139507000.0,1.0,3139507000.0,false,1.0,2.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",-1,"52ae2ec700323226c60d1618","90abd636bf324852a5ce7c4beb0d23f5",0.04913225540641988,-9999999.0,11.0,86.0,false,1025.0,213146.0,67.0,1037.0,3211947000.0,3211947000.0,1.0,3211947000.0,false,1.0,1.0
"http://www.cnn.com/2013/08/26/world/meast/syria-civil-war/index.html",1,"52ae122400323226c57d18ae","90abd636bf324852a5ce7c4beb0d23f5",0.0,-9999999.0,11.0,109.0,false,672.0,10680.0,10.0,1990.0,2047752000.0,2047752000.0,1.0,2047752000.0,false,1.0,1.0
"http://www.theguardian.com/technology/2013/oct/11/skype-ten-microsoft-nsa",-1,"52ae53d600323226c6c5753f","90abd636bf324852a5ce7c4beb0d23f5",0.9622802027830265,-9999999.0,7.0,101.0,false,756.0,3910.0,4.0,1402.0,593079000.0,593079000.0,1.0,593079000.0,false,1.0,2.0
"http://www.theguardian.com/technology/2013/oct/11/skype-ten-microsoft-nsa",-1,"52ae22a900323226c5d8e5e0","90abd636bf324852a5ce7c4beb0d23f5",0.3206929079977407,-9999999.0,11.0,132.0,false,931.0,10437.0,49.0,1699.0,1176802000.0,-1176802000.0,-1.0,0.0,false,1.0,4.0
